"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id","wheelchair_accessible"
"4_527_20231101","5_2_20231101","4_2_5270212_1_2487_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2325_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2330_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3276_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3294_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3295_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3296_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3297_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3298_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3299_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3290_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3455_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3302_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270212_1_3307_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270311_2_1424_20231101","05 市立病院前",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270311_2_1425_20231101","05 市立病院前",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270311_2_2332_20231101","05 市立病院前",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270311_2_3309_20231101","05 市立病院前",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270312_1_1428_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270312_1_1430_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270312_1_2334_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270312_1_3311_20231101","05 名張駅東口",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1431_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1432_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_144_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1435_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1436_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1437_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1438_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1439_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1238_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300112_1_1181_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_2358_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_2336_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_2337_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_2338_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_2340_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_2344_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300112_1_211_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_3335_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_3313_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_3314_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_3315_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_3317_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_3321_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300112_1_39_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300211_2_1447_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300211_2_1448_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300211_2_1180_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300211_2_1452_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_2349_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_280_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_2351_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_281_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_29_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_2353_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_2354_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_2_20231101","4_2_5300211_2_2356_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3326_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3316_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3328_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3318_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_36_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3330_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3331_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_3_20231101","4_3_5300211_2_3333_20231101","01 桔梗が丘駅前",,"1",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300312_1_1457_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300312_1_1458_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_530_20231101","5_1_20231101","4_1_5300312_1_1459_20231101","02 桔梗が丘駅前",,"0",,,,,"5",
"4_531_20231101","5_1_20231101","4_1_5310411_2_119_20231101","07 名張駅東口",,"1",,,,,"5",
"4_531_20231101","5_1_20231101","4_1_5310411_2_135_20231101","07 名張駅東口",,"1",,,,,"5",
"4_531_20231101","5_1_20231101","4_1_5310412_1_11166_20231101","07 桔梗が丘駅前",,"0",,,,,"5",
"4_531_20231101","5_1_20231101","4_1_5310412_1_1465_20231101","07 桔梗が丘駅前",,"0",,,,,"5",
"4_531_20231101","5_1_20231101","4_1_5310412_1_1467_20231101","07 桔梗が丘駅前",,"0",,,,,"5",
"4_531_20231101","5_1_20231101","4_1_5310412_1_1468_20231101","07 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1469_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1470_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1471_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1472_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1473_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1476_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1480_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1481_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1482_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1483_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1484_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1485_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_1486_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330111_2_121_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2359_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2360_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2361_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2364_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2366_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2367_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2372_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2373_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330111_2_2374_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3336_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3337_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3339_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3342_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3343_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3344_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3349_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3350_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330111_2_3351_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1491_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1492_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1493_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1494_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1495_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1496_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1497_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1500_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1502_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1503_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1504_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1507_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1508_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330112_1_1509_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2377_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2378_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2380_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2383_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2385_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2386_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2388_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2389_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330112_1_2393_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3354_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3356_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3357_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3361_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3364_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3365_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3366_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330112_1_3370_20231101","04 桔梗が丘駅前",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330211_2_1474_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330211_2_1475_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330211_2_1477_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330211_2_2363_20231101","04 すずらん台",,"1",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330212_1_1498_20231101","04 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330212_1_1499_20231101","04 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330212_1_1501_20231101","04 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_533_20231101","5_2_20231101","4_2_5330212_1_2382_20231101","04 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_533_20231101","5_3_20231101","4_3_5330212_1_3359_20231101","04 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_533_20231101","5_1_20231101","4_1_5330512_1_1510_20231101","04 名張青峰高校前",,"0",,,,,"5",
